#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_sticje_adj;Sticjian;;sticjisch;;;;;;;;;;;x
c_strept;Strept;Strept;Strept;;;;;;;;;;;x
c_strept_adj;Streptian;;streptisch;;;;;;;;;;;x
c_strunino;Strunino;Strunino;Strunino;;;;;;;;;;;x
c_strunino_adj;Struninian;;struninisch;;;;;;;;;;;x
c_stygga;Stygga;Stygga;Stygga;;;;;;;;;;;x
c_stygga_adj;Styggian;;styggisch;;;;;;;;;;;x
c_sufragan;Sufragan;Sufragan;Sufragan;;;;;;;;;;;x
c_sufragan_adj;Sufraganian;;sufraganisch;;;;;;;;;;;x
c_suthrima;Suþrima;Suþrima;Suþrima;;;;;;;;;;;x
c_suthrima_adj;Suþrimian;;suþrimisch;;;;;;;;;;;x
c_suzdal;Suzdal;Suzdal;Suzdal;;;;;;;;;;;x
c_suzdal_adj;Suzdalian;;suzdalisch;;;;;;;;;;;x
c_sylte;Sylte;Sylte;Sylte;;;;;;;;;;;x
c_sylte_adj;Syltian;;syltisch;;;;;;;;;;;x
c_taganrog;Taganrog;Taganrog;Taganrog;;;;;;;;;;;x
c_taganrog_adj;Taganrogian;;taganrogisch;;;;;;;;;;;x
c_tahnujuci;Tahnujuci;Tahnujuci;Tahnujuci;;;;;;;;;;;x
c_tahnujuci_adj;Tahnujucian;;tahnujucisch;;;;;;;;;;;x
c_tajnicka;Tajnicka;Tajnicka;Tajnicka;;;;;;;;;;;x
c_tajnicka_adj;Tajnickian;;tajnickisch;;;;;;;;;;;x
c_talgar;Talgar;Talgar;Talgar;;;;;;;;;;;x
c_talgar_adj;Talgarian;;talgarisch;;;;;;;;;;;x
c_tallaght;Tallaght;Tallaght;Tallaght;;;;;;;;;;;x
c_tallaght_adj;Tallaghtian;;tallaghtisch;;;;;;;;;;;x
c_tancarville;Tancarville;Tancarville;Tancarville;;;;;;;;;;;x
c_tancarville_adj;Tancarvillian;;tancarvillisch;;;;;;;;;;;x
c_tarn_mira;Tarn Mira;Tarn Mira;Tarn Mira;;;;;;;;;;;x
c_tarn_mira_adj;Tarn Mirian;;tarn mirisch;;;;;;;;;;;x
c_tarnhann;Tarnhann;Tarnhann;Tarnhann;;;;;;;;;;;x
c_tarnhann_adj;Tarnhannian;;tarnhannisch;;;;;;;;;;;x
c_tecen;Tecen;Tecen;Tecen;;;;;;;;;;;x
c_tecen_adj;Tecenian;;tecenisch;;;;;;;;;;;x
c_tegano;Tegano;Tegano;Tegano;;;;;;;;;;;x
c_tegano_adj;Teganian;;teganisch;;;;;;;;;;;x
c_tehar;Tehar;Tehar;Tehar;;;;;;;;;;;x
c_tehar_adj;Teharian;;teharisch;;;;;;;;;;;x
c_teiza;Teiza;Teiza;Teiza;;;;;;;;;;;x
c_teiza_adj;Teizian;;teizisch;;;;;;;;;;;x
c_tengelic;Tengelic;Tengelic;Tengelic;;;;;;;;;;;x
c_tengelic_adj;Tengelician;;tengelicisch;;;;;;;;;;;x
c_thanedd;Thanedd;Thanedd;Thanedd;;;;;;;;;;;x
c_thanedd_adj;Thaneddian;;thaneddisch;;;;;;;;;;;x
c_thurn;Thurn;Thurn;Thurn;;;;;;;;;;;x
c_thurn_adj;Thurnian;;thurnisch;;;;;;;;;;;x
c_tiagecia;Tiagecia;Tiagecia;Tiagecia;;;;;;;;;;;x
c_tiagecia_adj;Tiagecian;;tiagecisch;;;;;;;;;;;x
c_tiel;Tiel;Tiel;Tiel;;;;;;;;;;;x
c_tiel_adj;Tielian;;tielisch;;;;;;;;;;;x
c_tigg;Tigg;Tigg;Tigg;;;;;;;;;;;x
c_tigg_adj;Tiggian;;tiggisch;;;;;;;;;;;x
c_tihany;Tihany;Tihany;Tihany;;;;;;;;;;;x
c_tihany_adj;Tihanian;;tihanisch;;;;;;;;;;;x
c_timolin;Timolin;Timolin;Timolin;;;;;;;;;;;x
c_timolin_adj;Timolinian;;timolinisch;;;;;;;;;;;x
c_tir_chonnaill;Tir Chonnaill;Tir Chonnaill;Tir Chonnaill;;;;;;;;;;;x
c_tir_chonnaill_adj;Tir Chonnaillian;;tir chonnaillisch;;;;;;;;;;;x
c_tiria;Tiria;Tiria;Tiria;;;;;;;;;;;x
c_tiria_adj;Tirian;;tirisch;;;;;;;;;;;x
c_tonnerre;Tonnerre;Tonnerre;Tonnerre;;;;;;;;;;;x
c_tonnerre_adj;Tonnerrian;;tonnerrisch;;;;;;;;;;;x
c_tor_byd;Tor Byd;Tor Byd;Tor Byd;;;;;;;;;;;x
c_tor_byd_adj;Tor Bydian;;tor bydisch;;;;;;;;;;;x
c_tor_cigfrain;Tor Cigfrain;Tor Cigfrain;Tor Cigfrain;;;;;;;;;;;x
c_tor_cigfrain_adj;Tor Cigfrainian;;tor cigfrainisch;;;;;;;;;;;x
c_tor_corsydd;Tor Corsydd;Tor Corsydd;Tor Corsydd;;;;;;;;;;;x
c_tor_corsydd_adj;Tor Corsyddian;;tor corsyddisch;;;;;;;;;;;x
c_tor_irion;Tor Irion;Tor Irion;Tor Irion;;;;;;;;;;;x
c_tor_irion_adj;Tor Irionian;;tor irionisch;;;;;;;;;;;x
c_tor_istredd;Tor Istredd;Tor Istredd;Tor Istredd;;;;;;;;;;;x
c_tor_istredd_adj;Tor Istreddian;;tor istreddisch;;;;;;;;;;;x
c_tor_lledrith;Tor lledrith;Tor lledrith;Tor lledrith;;;;;;;;;;;x
c_tor_lledrith_adj;Tor lledrithian;;tor lledrithisch;;;;;;;;;;;x
c_tor_llew;Tor Llew;Tor Llew;Tor Llew;;;;;;;;;;;x
c_tor_llew_adj;Tor Llewian;;tor llewisch;;;;;;;;;;;x
c_tor_maen;Tor Maen;Tor Maen;Tor Maen;;;;;;;;;;;x
c_tor_maen_adj;Tor Maenian;;tor maenisch;;;;;;;;;;;x
c_tor_melyn;Tor Melyn;Tor Melyn;Tor Melyn;;;;;;;;;;;x
c_tor_melyn_adj;Tor Melynian;;tor melynisch;;;;;;;;;;;x
c_tor_siriol;Tor Siriol;Tor Siriol;Tor Siriol;;;;;;;;;;;x
c_tor_siriol_adj;Tor Siriolian;;tor siriolisch;;;;;;;;;;;x
c_tor_tango;Tor Tango;Tor Tango;Tor Tango;;;;;;;;;;;x
c_tor_tango_adj;Tor Tangian;;tor tangisch;;;;;;;;;;;x
c_tor_xarthisius;Tor Xarthisius;Tor Xarthisius;Tor Xarthisius;;;;;;;;;;;x
c_tor_xarthisius_adj;Tor Xarthisiusian;;tor xarthisiusisch;;;;;;;;;;;x
c_tor_zireael;Tor Zireael;Tor Zireael;Tor Zireael;;;;;;;;;;;x
c_tor_zireael_adj;Tor Zireaelian;;tor zireaelisch;;;;;;;;;;;x
c_trastamara;Trastamara;Trastamara;Trastamara;;;;;;;;;;;x
c_trastamara_adj;Trastamarian;;trastamarisch;;;;;;;;;;;x
c_trefddyn;Trefddyn;Trefddyn;Trefddyn;;;;;;;;;;;x
c_trefddyn_adj;Trefddynian;;trefddynisch;;;;;;;;;;;x
c_trelis;Trelis;Trelis;Trelis;;;;;;;;;;;x
c_trelis_adj;Trelisian;;trelisisch;;;;;;;;;;;x
c_tretogor;Tretogor;Tretogor;Tretogor;;;;;;;;;;;x
c_tretogor_adj;Tretogorian;;tretogorisch;;;;;;;;;;;x
c_troy;Troy;Troy;Troy;;;;;;;;;;;x
c_troy_adj;Troian;;troisch;;;;;;;;;;;x
c_turlough_hills;Turlough Hills;Turlough Hills;Turlough Hills;;;;;;;;;;;x
c_turlough_hills_adj;Turlough Hillsian;;turlough hillsisch;;;;;;;;;;;x
c_ty_yennefer;Tý Yennefer;Tý Yennefer;Tý Yennefer;;;;;;;;;;;x
c_ty_yennefer_adj;Tý Yenneferian;;tý yenneferisch;;;;;;;;;;;x
c_tyffi;Tyffi;Tyffi;Tyffi;;;;;;;;;;;x
c_tyffi_adj;Tyffian;;tyffisch;;;;;;;;;;;x
c_tynan;Tynan;Tynan;Tynan;;;;;;;;;;;x
c_tynan_adj;Tynanian;;tynanisch;;;;;;;;;;;x
c_uhrnkem;Uhrnkem;Uhrnkem;Uhrnkem;;;;;;;;;;;x
c_uhrnkem_adj;Uhrnkemian;;uhrnkemisch;;;;;;;;;;;x
c_ulivo;Ulivo;Ulivo;Ulivo;;;;;;;;;;;x
c_ulivo_adj;Ulivian;;ulivisch;;;;;;;;;;;x
c_undvik;Undvik;Undvik;Undvik;;;;;;;;;;;x
c_undvik_adj;Undvikian;;undvikisch;;;;;;;;;;;x
c_urkut;Úrkút;Úrkút;Úrkút;;;;;;;;;;;x
c_urkut_adj;Úrkútian;;úrkútisch;;;;;;;;;;;x
c_ustilog;Ustilog;Ustilog;Ustilog;;;;;;;;;;;x
c_ustilog_adj;Ustilogian;;ustilogisch;;;;;;;;;;;x
c_vardomb;Várdomb;Várdomb;Várdomb;;;;;;;;;;;x
c_vardomb_adj;Várdombian;;várdombisch;;;;;;;;;;;x
c_vartburg;Vartburg;Vartburg;Vartburg;;;;;;;;;;;x
c_vartburg_adj;Vartburgian;;vartburgisch;;;;;;;;;;;x
c_vattweir;Vattweir;Vattweir;Vattweir;;;;;;;;;;;x
c_vattweir_adj;Vattweirian;;vattweirisch;;;;;;;;;;;x
c_vedette;Vedette;Vedette;Vedette;;;;;;;;;;;x
c_vedette_adj;Vedettian;;vedettisch;;;;;;;;;;;x
c_velhad;Velhad;Velhad;Velhad;;;;;;;;;;;x
c_velhad_adj;Velhadian;;velhadisch;;;;;;;;;;;x
c_vengerberg;Vengerberg;Vengerberg;Vengerberg;;;;;;;;;;;x
c_vengerberg_adj;Vengerbergian;;vengerbergisch;;;;;;;;;;;x
c_vergen;Vergen;Vergen;Vergen;;;;;;;;;;;x
c_vergen_adj;Vergenian;;vergenisch;;;;;;;;;;;x
c_vica;Vica;Vica;Vica;;;;;;;;;;;x
c_vica_adj;Vician;;vicisch;;;;;;;;;;;x
c_vidort;Vidort;Vidort;Vidort;;;;;;;;;;;x
c_vidort_adj;Vidortian;;vidortisch;;;;;;;;;;;x
c_vole;Vole;Vole;Vole;;;;;;;;;;;x
c_vole_adj;Volian;;volisch;;;;;;;;;;;x
c_vspaden;Vspaden;Vspaden;Vspaden;;;;;;;;;;;x
c_vspaden_adj;Vspadenian;;vspadenisch;;;;;;;;;;;x
c_vyhrazditi;Vyhrazditi;Vyhrazditi;Vyhrazditi;;;;;;;;;;;x
c_vyhrazditi_adj;Vyhrazditian;;vyhrazditisch;;;;;;;;;;;x
c_vzdievati;Vzdievati;Vzdievati;Vzdievati;;;;;;;;;;;x
c_vzdievati_adj;Vzdievatian;;vzdievatisch;;;;;;;;;;;x
c_white_bridge;White Bridge;White Bridge;White Bridge;;;;;;;;;;;x
c_white_bridge_adj;White Bridgian;;white bridgisch;;;;;;;;;;;x
c_winneburg;Winneburg;Winneburg;Winneburg;;;;;;;;;;;x
c_winneburg_adj;Winneburgian;;winneburgisch;;;;;;;;;;;x
c_wyngalt;Wyngalt;Wyngalt;Wyngalt;;;;;;;;;;;x
c_wyngalt_adj;Wyngaltian;;wyngaltisch;;;;;;;;;;;x
c_wypalanki;Wypalanki;Wypalanki;Wypalanki;;;;;;;;;;;x
c_wypalanki_adj;Wypalankian;;wypalankisch;;;;;;;;;;;x
c_wyzima;Wyzima;Wyzima;Wyzima;;;;;;;;;;;x
c_wyzima_adj;Wyzimian;;wyzimisch;;;;;;;;;;;x
c_x;x;x;x;;;;;;;;;;;x
c_x_adj;xian;;xisch;;;;;;;;;;;x
c_y_rhws;Y Rhws;Y Rhws;Y Rhws;;;;;;;;;;;x
c_y_rhws_adj;Y Rhwsian;;y rhwsisch;;;;;;;;;;;x
c_ychten;Ychten;Ychten;Ychten;;;;;;;;;;;x
c_ychten_adj;Ychtenian;;ychtenisch;;;;;;;;;;;x
c_yelena;Yelena;Yelena;Yelena;;;;;;;;;;;x
c_yelena_adj;Yelenian;;yelenisch;;;;;;;;;;;x
c_ymlac;Ymlac;Ymlac;Ymlac;;;;;;;;;;;x
c_ymlac_adj;Ymlacian;;ymlacisch;;;;;;;;;;;x
c_yspaden;Yspaden;Yspaden;Yspaden;;;;;;;;;;;x
c_yspaden_adj;Yspadenian;;yspadenisch;;;;;;;;;;;x
c_zics;Zics;Zics;Zics;;;;;;;;;;;x
c_zics_adj;Zicsian;;zicsisch;;;;;;;;;;;x
c_zlodjejcje;Zlodjejcje;Zlodjejcje;Zlodjejcje;;;;;;;;;;;x
c_zlodjejcje_adj;Zlodjejcjian;;zlodjejcjisch;;;;;;;;;;;x
c_zurbarran;Zurbarran;Zurbarran;Zurbarran;;;;;;;;;;;x
c_zurbarran_adj;Zurbarranian;;zurbarranisch;;;;;;;;;;;x
